,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,fall,spring,summer,winter,weekday,weekend,area
260,0.125,0.2857142857142857,0.9432314410480349,0.33056420906888195,0.6263633165239827,0.6278026905829596,0.8392282958199357,0.20238095238095238,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.85
261,0.25,0.2857142857142857,0.8995633187772925,0.380754586362063,0.6627184238301865,0.3811659192825112,0.28938906752411575,0.8214285714285714,0.7999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.3
262,0.125,0.2857142857142857,0.8995633187772925,0.380754586362063,0.6627184238301865,0.3811659192825112,0.617363344051447,0.32142857142857145,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.25
263,0.625,0.14285714285714285,0.8886462882096069,0.48009691934925575,0.7285094406004458,0.3004484304932735,0.54983922829582,0.2857142857142857,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.56
264,0.375,0.2857142857142857,0.9585152838427948,0.5718241606092073,0.7933622610531254,0.5650224215246636,0.6302250803858522,0.4523809523809524,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.54
265,0.375,0.2857142857142857,0.945414847161572,0.34544825199030804,0.6360971033188695,0.6367713004484304,0.639871382636656,0.46428571428571425,0.7999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.79
266,0.625,0.4285714285714285,0.9585152838427948,0.44755970924195215,0.7027090418670108,0.9999999999999998,0.5530546623794212,0.4761904761904762,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17
267,0.125,0.0,0.910480349344978,0.5199030806507441,0.7626363316523984,0.6233183856502241,0.6913183279742765,0.10714285714285715,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
268,0.25,0.2857142857142857,0.910480349344978,0.5199030806507441,0.7626363316523984,0.6233183856502241,0.604501607717042,0.20238095238095238,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
269,0.375,0.2857142857142857,0.910480349344978,0.5199030806507441,0.7626363316523984,0.6233183856502241,0.5434083601286175,0.4523809523809524,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
270,0.125,0.0,0.910480349344978,0.5199030806507441,0.7626363316523984,0.6233183856502241,0.6302250803858522,0.4880952380952381,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.52
271,0.875,0.5714285714285714,0.910480349344978,0.5199030806507441,0.7626363316523984,0.6233183856502241,0.5755627009646302,0.5119047619047619,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.27
272,0.125,0.4285714285714285,0.910480349344978,0.5199030806507441,0.7626363316523984,0.6233183856502241,0.5787781350482315,0.380952380952381,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.09
273,0.375,0.5714285714285714,0.7423580786026203,0.08584285219799237,0.40530080919432393,0.28699551569506726,0.08360128617363344,0.49999999999999994,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.98
274,0.875,0.5714285714285714,0.7336244541484715,0.0879196953963309,0.4065908291309957,0.21973094170403587,0.09324758842443731,0.5476190476190477,0.8444444444444444,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.19
275,0.375,0.5714285714285714,0.7467248908296942,0.08307372793354101,0.40354169109886245,0.07174887892376682,0.09324758842443731,0.5476190476190477,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.38
276,0.375,0.2857142857142857,0.7641921397379914,0.07961232260297679,0.4008443766858215,0.09865470852017938,0.07717041800643087,0.07142857142857145,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.85
277,0.25,0.2857142857142857,0.7641921397379914,0.07961232260297679,0.4008443766858215,0.09865470852017938,0.07717041800643087,0.07142857142857145,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.73
278,0.375,0.2857142857142857,0.7641921397379914,0.07961232260297679,0.4008443766858215,0.09865470852017938,0.07717041800643087,0.07142857142857145,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.03
279,0.375,0.2857142857142857,0.7641921397379914,0.07961232260297679,0.4008443766858215,0.09865470852017938,0.07717041800643087,0.07142857142857145,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.77
280,0.375,0.5714285714285714,0.7489082969432315,0.08411214953271028,0.40424533833704707,0.16591928251121074,0.0,0.5238095238095237,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.27
281,0.625,0.4285714285714285,0.7641921397379914,0.07961232260297679,0.4008443766858215,0.09865470852017938,0.09324758842443731,0.10714285714285715,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.77
282,0.625,0.14285714285714285,0.7532751091703058,0.08688127379716164,0.40530080919432393,0.13452914798206278,0.06430868167202575,0.42857142857142855,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
283,0.25,0.2857142857142857,0.7969432314410481,0.014537902388369677,0.012665650287322623,0.12556053811659193,0.21221864951768493,0.23809523809523808,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1
284,0.5,0.2857142857142857,0.759825327510917,0.008653513326410523,0.009264688636097104,0.2645739910313901,0.17041800643086819,0.369047619047619,0.8444444444444444,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.24
285,0.125,0.4285714285714285,0.9497816593886466,0.5790931118033921,0.47367186583792664,0.5336322869955157,0.6816720257234727,0.2976190476190476,0.6555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
286,0.75,0.5714285714285714,0.8908296943231442,0.6254759432329524,0.5040459716195614,0.5426008968609864,0.3344051446945338,0.8928571428571428,0.7999999999999999,0.14285714285714288,0.0,0.0,1.0,0.0,1.0,0.0,0.0
287,0.75,0.2857142857142857,0.8995633187772925,0.3523710626514365,0.547672100387006,0.38565022421524664,0.639871382636656,0.4047619047619047,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
288,0.75,0.2857142857142857,0.8995633187772925,0.3523710626514365,0.547672100387006,0.38565022421524664,0.707395498392283,0.20238095238095238,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
289,0.75,0.2857142857142857,0.8995633187772925,0.3523710626514365,0.547672100387006,0.38565022421524664,0.7106109324758845,0.17857142857142855,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
290,0.125,0.4285714285714285,0.8995633187772925,0.3523710626514365,0.547672100387006,0.38565022421524664,0.5305466237942122,0.4523809523809524,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
291,1.0,0.2857142857142857,0.8995633187772925,0.3523710626514365,0.547672100387006,0.38565022421524664,0.7427652733118972,0.2857142857142857,0.055555555555555546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
292,0.375,0.4285714285714285,0.8995633187772925,0.3385254413291796,0.5375864899730269,0.2645739910313901,0.6655948553054662,0.2976190476190476,0.09999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.64
293,0.75,0.5714285714285714,0.9323144104803491,0.6161301488404292,0.49595402838043867,0.47533632286995514,0.7942122186495177,0.15476190476190477,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.45
294,0.875,0.5714285714285714,0.9148471615720521,0.29906542056074764,0.5077987568898792,0.3632286995515695,0.4790996784565918,0.6190476190476191,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.57
295,0.75,0.4285714285714285,0.9323144104803491,0.6161301488404292,0.49595402838043867,0.47533632286995514,0.6430868167202572,0.39285714285714285,0.09999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
296,0.625,0.2857142857142857,0.8733624454148472,0.3014884042921426,0.3317696728040343,0.26905829596412556,0.3890675241157557,0.369047619047619,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9
297,0.875,0.5714285714285714,0.8733624454148472,0.3014884042921426,0.3317696728040343,0.26905829596412556,0.42443729903536986,0.35714285714285715,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
298,0.875,0.5714285714285714,0.8908296943231442,0.5032883350640359,0.43309487510261524,0.5515695067264573,0.559485530546624,0.3333333333333333,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
299,0.625,0.4285714285714285,0.06550218340611358,0.2374524056767047,0.2649231851764982,0.0,0.27009646302250806,0.8928571428571428,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
300,0.625,0.4285714285714285,0.8733624454148472,0.3146417445482866,0.3403307142019468,0.3183856502242152,0.594855305466238,0.11904761904761907,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
301,0.625,0.4285714285714285,0.8733624454148472,0.3146417445482866,0.3403307142019468,0.3183856502242152,0.5434083601286175,0.2857142857142857,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.52
302,0.25,0.5714285714285714,0.8886462882096069,0.31741086881273795,0.2629295180016419,0.3004484304932735,0.5466237942122187,0.2738095238095238,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
303,0.25,0.5714285714285714,0.8886462882096069,0.31741086881273795,0.2629295180016419,0.3004484304932735,0.5466237942122187,0.2738095238095238,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
304,0.625,0.4285714285714285,0.7576419213973797,0.08861197646244375,0.12419373753958017,0.1390134529147982,0.2926045016077171,0.9404761904761905,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
305,0.0,0.2857142857142857,0.85589519650655,0.28279681550709584,0.8284273484226574,0.2376681614349776,0.5401929260450162,0.4404761904761905,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
306,0.75,0.2857142857142857,0.85589519650655,0.28279681550709584,0.8284273484226574,0.2376681614349776,0.4790996784565918,0.4523809523809524,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.41
307,0.25,0.2857142857142857,0.85589519650655,0.28279681550709584,0.8284273484226574,0.2376681614349776,0.694533762057878,0.23809523809523808,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.18
308,0.125,0.2857142857142857,0.9170305676855897,0.3579093111803392,0.8797935968101326,0.4260089686098655,0.44372990353697755,0.35714285714285715,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
309,0.125,0.2857142857142857,0.9170305676855897,0.3579093111803392,0.8797935968101326,0.4260089686098655,0.729903536977492,0.14285714285714285,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
310,0.75,0.2857142857142857,0.9170305676855897,0.3579093111803392,0.8797935968101326,0.4260089686098655,0.7427652733118972,0.14285714285714285,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
311,0.625,0.14285714285714285,0.9170305676855897,0.3579093111803392,0.8797935968101326,0.4260089686098655,0.7266881028938907,0.15476190476190477,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.29
312,0.125,0.2857142857142857,0.0,0.15160955347871233,0.8193972088659552,0.0,0.3215434083601286,0.75,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
313,0.625,0.4285714285714285,0.9213973799126638,0.39113880235375564,0.9020757593526446,0.3766816143497758,0.7106109324758845,0.14285714285714285,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
314,0.375,0.2857142857142857,0.9213973799126638,0.39113880235375564,0.9020757593526446,0.3766816143497758,0.5627009646302252,0.30952380952380953,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.58
315,0.25,0.2857142857142857,0.8908296943231442,0.4579439252336448,0.949454673390407,0.30493273542600896,0.5241157556270097,0.17857142857142855,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
316,0.375,0.4285714285714285,0.9170305676855897,0.3246798200069228,0.8578632578867128,0.3677130044843049,0.527331189710611,0.10714285714285715,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
317,0.375,0.2857142857142857,0.9170305676855897,0.3246798200069228,0.8578632578867128,0.3677130044843049,0.5466237942122187,0.10714285714285715,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.78
318,0.625,0.4285714285714285,0.9257641921397379,0.40359986154378674,0.9095813298932802,0.3183856502242152,0.6237942122186497,0.14285714285714285,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
319,0.5,0.2857142857142857,0.9257641921397379,0.40359986154378674,0.9095813298932802,0.3183856502242152,0.6237942122186497,0.15476190476190477,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.41
320,0.625,0.14285714285714285,0.9257641921397379,0.40359986154378674,0.9095813298932802,0.3183856502242152,0.5369774919614148,0.22619047619047622,0.7555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.36
321,0.0,0.2857142857142857,0.9257641921397379,0.40359986154378674,0.9095813298932802,0.3183856502242152,0.4694533762057879,0.15476190476190477,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.21
322,0.625,0.4285714285714285,0.9257641921397379,0.40359986154378674,0.9095813298932802,0.3183856502242152,0.4694533762057879,0.15476190476190477,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.01
323,0.25,0.4285714285714285,0.8799126637554586,0.4655590169608861,0.9556702239943708,0.28699551569506726,0.3440514469453377,0.2857142857142857,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.18
324,0.625,0.4285714285714285,0.8231441048034933,0.1761855313257182,0.8432039404245338,0.2242152466367713,0.36977491961414793,0.4880952380952381,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.42
325,0.0,0.2857142857142857,0.9126637554585155,0.34579439252336447,0.8720534771901021,0.35874439461883406,0.707395498392283,0.14285714285714285,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
326,0.5,0.2857142857142857,0.9126637554585155,0.34579439252336447,0.8720534771901021,0.35874439461883406,0.7041800643086817,0.14285714285714285,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
327,0.625,0.4285714285714285,0.9126637554585155,0.34579439252336447,0.8720534771901021,0.35874439461883406,0.6109324758842445,0.20238095238095238,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
328,0.625,0.4285714285714285,0.9126637554585155,0.34579439252336447,0.8720534771901021,0.35874439461883406,0.5627009646302252,0.23809523809523808,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
329,0.375,0.14285714285714285,0.9126637554585155,0.34579439252336447,0.8720534771901021,0.35874439461883406,0.684887459807074,0.14285714285714285,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.33
330,0.25,0.14285714285714285,0.9126637554585155,0.34579439252336447,0.8720534771901021,0.35874439461883406,0.707395498392283,0.14285714285714285,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.58
331,0.75,0.2857142857142857,0.8908296943231442,0.4222914503288335,0.9234197255775771,0.3632286995515695,0.6205787781350482,0.15476190476190477,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.64
332,0.375,0.2857142857142857,0.8908296943231442,0.4222914503288335,0.9234197255775771,0.3632286995515695,0.4790996784565918,0.30952380952380953,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.22
333,0.0,0.2857142857142857,0.910480349344978,0.29525787469712705,0.8364020171220828,0.4080717488789237,0.5112540192926047,0.46428571428571425,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.13
334,0.125,0.14285714285714285,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.5080385852090032,0.42857142857142855,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
335,0.375,0.14285714285714285,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.2443729903536978,0.8452380952380951,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
336,0.75,0.2857142857142857,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.54983922829582,0.3452380952380952,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
337,0.625,0.14285714285714285,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.6688102893890677,0.22619047619047622,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.04
338,0.875,0.5714285714285714,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.6591639871382637,0.23809523809523808,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.48
339,0.125,0.2857142857142857,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.5852090032154342,0.30952380952380953,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.47
340,0.125,0.4285714285714285,0.8995633187772925,0.36690896503980613,0.886712794652281,0.2600896860986547,0.54983922829582,0.3452380952380952,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.93
341,0.875,0.5714285714285714,0.9061135371179039,0.37833160263066806,0.8941010906532192,0.273542600896861,0.4340836012861737,0.42857142857142855,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
342,0.625,0.14285714285714285,0.8973799126637554,0.44202146071304943,0.9372581212618741,0.3183856502242152,0.5916398713826367,0.2619047619047619,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
343,0.875,0.5714285714285714,0.8973799126637554,0.44202146071304943,0.9372581212618741,0.3183856502242152,0.4405144694533763,0.42857142857142855,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.18
344,0.625,0.14285714285714285,0.8973799126637554,0.44202146071304943,0.9372581212618741,0.3183856502242152,0.3215434083601286,0.6071428571428572,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.1
345,0.125,0.0,0.8973799126637554,0.44202146071304943,0.9372581212618741,0.3183856502242152,0.4694533762057879,0.3333333333333333,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.83
346,0.0,0.2857142857142857,0.8973799126637554,0.44202146071304943,0.9372581212618741,0.3183856502242152,0.6141479099678457,0.23809523809523808,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.19
347,0.5,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.2540192926045016,0.7142857142857142,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
348,0.25,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.48874598070739556,0.49999999999999994,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
349,0.5,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.3408360128617364,0.5833333333333333,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.64
350,0.5,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.2540192926045016,0.7142857142857142,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.71
351,0.375,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.42443729903536986,0.4523809523809524,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.31
352,0.75,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.5916398713826367,0.3333333333333333,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.03
353,0.75,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.5659163987138265,0.380952380952381,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.72
354,0.75,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.5305466237942122,0.4166666666666667,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.97
355,0.375,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.5980707395498392,0.23809523809523808,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.06
356,0.375,0.2857142857142857,0.910480349344978,0.3343717549325026,0.8647824557288613,0.41255605381165916,0.5980707395498392,0.23809523809523808,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.26
357,0.625,0.14285714285714285,0.9192139737991267,0.4139840775354794,0.916852351354521,0.4394618834080717,0.4405144694533763,0.4761904761904762,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
358,0.625,0.14285714285714285,0.9192139737991267,0.4139840775354794,0.916852351354521,0.4394618834080717,0.5627009646302252,0.2857142857142857,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
359,0.0,0.2857142857142857,0.9192139737991267,0.4139840775354794,0.916852351354521,0.4394618834080717,0.6077170418006432,0.2857142857142857,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.12
360,0.625,0.4285714285714285,0.9192139737991267,0.4139840775354794,0.916852351354521,0.4394618834080717,0.5209003215434085,0.32142857142857145,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.09
361,0.375,0.14285714285714285,0.9192139737991267,0.4139840775354794,0.916852351354521,0.4394618834080717,0.4855305466237943,0.35714285714285715,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.94
362,0.75,0.2857142857142857,0.8253275109170306,0.1827622014537902,0.8495367655681951,0.5022421524663676,0.41800643086816724,0.5833333333333333,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.52
363,0.375,0.14285714285714285,0.9061135371179039,0.37833160263066806,0.8941010906532192,0.273542600896861,0.4405144694533763,0.4523809523809524,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.93
364,0.625,0.4285714285714285,0.9061135371179039,0.37833160263066806,0.8941010906532192,0.273542600896861,0.6077170418006432,0.23809523809523808,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.65
365,0.625,0.4285714285714285,0.9061135371179039,0.37833160263066806,0.8941010906532192,0.273542600896861,0.559485530546624,0.35714285714285715,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.03
366,0.375,0.4285714285714285,0.8886462882096069,0.44963655244029077,0.9431218482467457,0.5426008968609864,0.4405144694533763,0.2738095238095238,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.75
367,0.375,0.4285714285714285,0.8886462882096069,0.44963655244029077,0.9431218482467457,0.5426008968609864,0.4565916398713827,0.14285714285714285,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
368,0.625,0.4285714285714285,0.8908296943231442,0.3181031498788508,0.8637269848715844,0.35874439461883406,0.4694533762057879,0.380952380952381,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.64
369,0.375,0.4285714285714285,0.8864628820960698,0.9480789200415367,0.9583675384074118,0.3004484304932735,0.37299035369774924,0.7380952380952381,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
370,0.75,0.2857142857142857,0.8864628820960698,0.9480789200415367,0.9583675384074118,0.3004484304932735,0.37299035369774924,0.7380952380952381,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.06
371,0.25,0.2857142857142857,0.9061135371179039,0.45413637937002416,0.6011492904890349,0.34080717488789236,0.38585209003215437,0.5119047619047619,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
372,0.375,0.4285714285714285,0.908296943231441,0.695050190377293,0.7700246276533365,0.34529147982062774,0.2636655948553055,0.7142857142857142,0.055555555555555546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
373,0.5,0.2857142857142857,0.9694323144104802,0.7615091727241259,0.8100152456901607,0.6053811659192825,0.581993569131833,0.32142857142857145,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
374,0.625,0.4285714285714285,0.8711790393013099,0.9955001730702663,0.993784449396036,0.31390134529147984,0.26045016077170424,0.75,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.3
375,0.625,0.4285714285714285,0.8908296943231442,0.3181031498788508,0.8637269848715844,0.35874439461883406,0.42443729903536986,0.49999999999999994,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39.35
376,0.875,0.5714285714285714,0.910480349344978,0.7082035306334371,0.7795238653688285,0.3497757847533632,0.6077170418006432,0.46428571428571425,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
377,0.125,0.0,0.945414847161572,0.7916233991000344,0.8293655447402369,0.35874439461883406,0.6334405144694535,0.32142857142857145,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,174.63
378,0.625,0.4285714285714285,0.884279475982533,0.05711318795430945,0.026621320511316993,0.34080717488789236,0.20900321543408362,0.42857142857142855,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
380,0.5,0.2857142857142857,0.945414847161572,0.34233298719280025,0.5287908994957196,0.5156950672645739,0.54983922829582,0.2857142857142857,0.7555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.73
381,0.875,0.5714285714285714,0.8799126637554586,0.6635514018691587,0.7448106016183886,0.28699551569506726,0.45016077170418006,0.5714285714285714,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.33
382,0.875,0.5714285714285714,0.9781659388646289,0.7452405676704741,0.7999296352761815,0.7892376681614349,0.8360128617363345,0.16666666666666669,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.86
383,1.0,0.5714285714285714,0.8995633187772925,0.8515057113187953,0.874750791603143,0.2645739910313901,0.5884244372990355,0.5119047619047619,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.87
384,0.875,0.2857142857142857,0.8995633187772925,0.9394254067151262,0.9513310660255659,0.3273542600896861,0.6141479099678457,0.3452380952380952,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.18
385,0.125,0.2857142857142857,0.8995633187772925,0.619245413637937,0.7096282397091592,0.32286995515695066,0.6012861736334405,0.4166666666666667,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0
386,0.25,0.2857142857142857,0.8755458515283843,0.3264105226722049,0.8708807317931277,0.4932735426008969,0.5916398713826367,0.4761904761904762,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.59
387,0.5,0.4285714285714285,0.884279475982533,0.05711318795430945,0.026621320511316993,0.34080717488789236,0.30225080385852093,0.39285714285714285,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
388,0.625,0.2857142857142857,0.9694323144104802,0.7774316372447212,0.8195144834056527,0.5201793721973094,0.6784565916398715,0.22619047619047622,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.74
389,0.75,0.2857142857142857,0.9694323144104802,0.7774316372447212,0.8195144834056527,0.5201793721973094,0.6784565916398715,0.22619047619047622,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
